threat_id,src_city,dst_city,src_state,dst_state,src_country,dst_country,src_longitude,dst_longitude,src_latitude,dst_latitude,atk_time,atk_type,atk_name
461,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
462,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
463,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
464,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
465,Tokyo,Bangkok,13,10,Japan,Thailand,139.7463,100.65,35.621,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
466,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
467,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
468,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
469,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
470,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
471,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
472,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
473,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
474,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
475,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
476,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
477,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
478,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
479,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
480,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
481,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
482,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
483,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
484,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
485,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
486,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
487,Tallinn,Bangkok,37,10,Estonia,Thailand,24.7281,100.65,59.4339,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
488,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
489,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
490,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
491,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
492,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
493,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
494,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
495,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
496,Tallinn,Bangkok,37,10,Estonia,Thailand,24.7281,100.65,59.4339,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
497,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
498,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
499,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
500,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
501,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
502,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
503,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
504,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
505,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
506,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
507,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
508,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
509,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
510,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
511,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
512,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
513,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
514,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
515,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
516,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
517,Tallinn,Bangkok,37,10,Estonia,Thailand,24.7281,100.65,59.4339,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
518,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
519,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
520,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
521,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
522,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
523,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
524,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
525,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
526,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
527,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
528,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
529,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
530,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
531,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
532,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
533,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
534,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
535,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
536,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
537,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
538,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
539,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
540,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
541,Tallinn,Bangkok,37,10,Estonia,Thailand,24.7281,100.65,59.4339,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
542,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
543,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
544,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
545,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
546,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
547,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
548,UNKNOWN,Bangkok,UNKNOWN,10,United States,Thailand,-97.822,100.65,37.751,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
549,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
550,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
551,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
552,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
553,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
554,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
555,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
556,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
557,Los Angeles,Bangkok,CA,10,United States,Thailand,-118.2641,100.65,34.0494,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
558,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
559,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
560,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
45620,Okinawa,UNKNOWN,47,UNKNOWN,Japan,India,127.7586,77,26.3652,20,1544416199,UNKNOWN,Andromeda.TC.f
561,Tallinn,Bangkok,37,10,Estonia,Thailand,24.7281,100.65,59.4339,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
562,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
563,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
564,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
565,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
566,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
567,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
568,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
569,UNKNOWN,Bangkok,UNKNOWN,10,United States,Thailand,-97.822,100.65,37.751,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
570,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
571,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
572,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
573,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
574,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
575,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
576,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
577,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
578,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
579,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
580,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
581,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
582,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
583,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
584,UNKNOWN,Bangkok,UNKNOWN,10,Malaysia,Thailand,112.5,100.65,2.5,13.7667,1544415301,UNKNOWN,Trojan.Win32.WannaMine.A
585,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
586,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
587,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
588,UNKNOWN,Bangkok,UNKNOWN,10,Malaysia,Thailand,112.5,100.65,2.5,13.7667,1544415301,UNKNOWN,Trojan.Win32.WannaMine.A
589,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
590,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
591,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
592,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
593,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
594,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
595,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
596,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
597,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
598,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
599,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
600,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
601,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
602,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
603,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
604,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
605,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
606,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
607,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
608,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
609,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
610,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
611,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
612,UNKNOWN,Bangkok,UNKNOWN,10,United States,Thailand,-97.822,100.65,37.751,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
613,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
614,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
615,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
616,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
617,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
618,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
619,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
620,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
621,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
622,UNKNOWN,Bangkok,UNKNOWN,10,Germany,Thailand,9.491,100.65,51.2993,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
623,UNKNOWN,Bangkok,UNKNOWN,10,France,Thailand,2.3387000000000002,100.65,48.8582,13.7667,1544415301,UNKNOWN,Trojan.WIN32.XMRig.A
