USPS	GEOID	NAME	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                        
SC	45039	State Senate District 39	4643106023	150831137	1792.713	58.236	33.294755	-80.568291                                                                                                             
SC	45040	State Senate District 40	4875638488	37874987	1882.495	14.624	33.224103	-81.150734                                                                                                              
SC	45041	State Senate District 41	376087777	21978960	145.208	8.486	32.841493	-80.105909                                                                                                                 
SC	45042	State Senate District 42	128855474	12639102	49.751	4.88	32.865341	-80.008871                                                                                                                   
SC	45043	State Senate District 43	878392175	1348413080	339.149	520.625	32.540899	-80.228364                                                                                                             
SC	45044	State Senate District 44	230130865	2884922	88.854	1.114	33.035432	-80.105439                                                                                                                   
SC	45045	State Senate District 45	5841040231	311185731	2255.238	120.149	32.654757	-80.880761                                                                                                            
SC	45046	State Senate District 46	766380897	344455953	295.901	132.995	32.279084	-80.839041                                                                                                              
SD	46001	State Senate District 1	9657194248	411621519	3728.664	158.928	45.602921	-97.574769                                                                                                             
SD	46002	State Senate District 2	9434587299	122188149	3642.715	47.177	45.018642	-97.991312                                                                                                              
SD	46003	State Senate District 3	173410249	77276	66.954	0.03	45.462993	-98.38355                                                                                                                        
SD	46004	State Senate District 4	6681933048	123978328	2579.909	47.868	44.812089	-96.833935                                                                                                              
SD	46005	State Senate District 5	337100820	34022222	130.155	13.136	44.893271	-97.128188                                                                                                                 
SD	46006	State Senate District 6	461831618	373166	178.314	0.144	43.395523	-96.801835                                                                                                                    
SD	46007	State Senate District 7	191434734	3276999	73.913	1.265	44.286238	-96.818729                                                                                                                    
SD	46008	State Senate District 8	5754159253	43113329	2221.693	16.646	44.029162	-97.389778                                                                                                               
SD	46009	State Senate District 9	642048442	8171440	247.896	3.155	43.620278	-96.976787                                                                                                                   
SD	46010	State Senate District 10	197148843	1355334	76.12	0.523	43.622198	-96.631872                                                                                                                    
SD	46011	State Senate District 11	72918433	257627	28.154	0.099	43.539199	-96.844971                                                                                                                     
SD	46012	State Senate District 12	25551532	143670	9.866	0.055	43.503291	-96.767295                                                                                                                      
SD	46013	State Senate District 13	21922223	76932	8.464	0.03	43.503054	-96.727054                                                                                                                        
SD	46014	State Senate District 14	21708357	114533	8.382	0.044	43.51715	-96.675542                                                                                                                       
SD	46015	State Senate District 15	14529805	365501	5.61	0.141	43.552714	-96.735454                                                                                                                       
SD	46016	State Senate District 16	2205625043	17347313	851.597	6.698	43.009743	-96.670293                                                                                                                
SD	46017	State Senate District 17	2665342849	15592334	1029.095	6.02	43.148142	-97.072686                                                                                                                
SD	46018	State Senate District 18	1349873590	28676614	521.189	11.072	43.006603	-97.388361                                                                                                               
SD	46019	State Senate District 19	6737756821	46465269	2601.463	17.94	43.431378	-97.787421                                                                                                               
SD	46020	State Senate District 20	4325865092	31333908	1670.226	12.098	43.81382	-98.474988                                                                                                               
SD	46021	State Senate District 21	10206078212	267489109	3940.589	103.278	43.247601	-99.237659                                                                                                           
SD	46022	State Senate District 22	5415524425	97460478	2090.946	37.63	44.390501	-97.963293                                                                                                               
SD	46023	State Senate District 23	18635369321	472848573	7195.157	182.568	45.21425	-99.390306                                                                                                            
SD	46024	State Senate District 24	10498028747	520633163	4053.312	201.018	44.515728	-100.200211                                                                                                          
SD	46025	State Senate District 25	1114906008	7713459	430.468	2.978	43.729929	-96.716301                                                                                                                 
SD	46026	State Senate District 26	17084559276	303964035	6596.385	117.361	43.424085	-101.234832                                                                                                          
SD	46027	State Senate District 27	20916849432	94368186	8076.041	36.436	43.710353	-101.945643                                                                                                            
SD	46028	State Senate District 28	35772644779	653435820	13811.896	252.293	45.364013	-102.16692                                                                                                          
SD	46029	State Senate District 29	10790048498	36820960	4166.061	14.217	44.604685	-102.813829                                                                                                            
SD	46030	State Senate District 30	12161031660	35069619	4695.401	13.54	43.619287	-103.399938                                                                                                             
SD	46031	State Senate District 31	2072127355	667509	800.053	0.258	44.348767	-103.804947                                                                                                                 
SD	46032	State Senate District 32	63941433	5442	24.688	0.002	43.994204	-103.205912                                                                                                                      
SD	46033	State Senate District 33	479457269	3428889	185.119	1.324	44.097223	-103.405888                                                                                                                 
SD	46034	State Senate District 34	42883623	159937	16.557	0.062	44.059652	-103.274542                                                                                                                    
SD	46035	State Senate District 35	121589449	103583	46.946	0.04	44.064369	-103.136906                                                                                                                    
TN	47001	State Senate District 1	3549351330	71829651	1370.412	27.734	36.068439	-83.048214                                                                                                               
TN	47002	State Senate District 2	2590184396	23513042	1000.076	9.078	35.709481	-83.787349                                                                                                                
TN	47003	State Senate District 3	1973314331	25527200	761.901	9.856	36.236077	-82.376729                                                                                                                 
TN	47004	State Senate District 4	2081700791	53850883	803.749	20.792	36.48892	-82.116641                                                                                                                 
TN	47005	State Senate District 5	1690299008	73105151	652.628	28.226	35.959437	-84.2271                                                                                                                  
TN	47006	State Senate District 6	810571825	37970921	312.964	14.661	35.993697	-83.860901                                                                                                                 
TN	47007	State Senate District 7	282865756	1017405	109.215	0.393	35.96497	-84.053806                                                                                                                    
TN	47008	State Senate District 8	4980713183	273248064	1923.064	105.502	36.355176	-83.407459                                                                                                             
TN	47009	State Senate District 9	4638312689	127042292	1790.863	49.051	35.352795	-84.493344                                                                                                              
TN	47010	State Senate District 10	923197596	14388869	356.449	5.556	35.099075	-84.98326                                                                                                                  
TN	47011	State Senate District 11	1086108055	77132876	419.349	29.781	35.222383	-85.148284                                                                                                               
TN	47012	State Senate District 12	7439342926	223535614	2872.346	86.308	36.193519	-84.627264                                                                                                             
TN	47013	State Senate District 13	888488445	12154954	343.047	4.693	35.873332	-86.506309                                                                                                                 
TN	47014	State Senate District 14	4726383230	9146016	1824.867	3.531	35.416625	-86.531559                                                                                                                
TN	47015	State Senate District 15	6753028823	53242381	2607.359	20.557	36.039799	-85.293293                                                                                                              
TN	47016	State Senate District 16	7288458395	114703049	2814.09	44.287	35.387263	-85.774738                                                                                                              
TN	47017	State Senate District 17	5177611765	183943598	1999.087	71.021	36.208803	-86.020716                                                                                                             
TN	47018	State Senate District 18	1727559695	59520608	667.015	22.981	36.433992	-86.416458                                                                                                               
TN	47019	State Senate District 19	286293735	3893981	110.539	1.503	36.190786	-86.777399                                                                                                                  
TN	47020	State Senate District 20	717446458	12654009	277.008	4.886	36.052053	-87.051702                                                                                                                 
TN	47021	State Senate District 21	240025413	22258354	92.674	8.594	36.10109	-86.686578                                                                                                                   
TN	47022	State Senate District 22	3106003323	115466063	1199.235	44.582	36.474752	-87.620031                                                                                                             
TN	47023	State Senate District 23	1509616958	3007980	582.866	1.161	35.894807	-86.898068                                                                                                                 
TN	47024	State Senate District 24	8499698741	230130606	3281.752	88.854	36.179767	-88.621682                                                                                                             
TN	47025	State Senate District 25	6246864449	83663363	2411.928	32.303	36.126122	-87.348934                                                                                                              
TN	47026	State Senate District 26	10840185190	108488422	4185.419	41.888	35.344915	-88.769398                                                                                                            
TN	47027	State Senate District 27	5109381305	206227385	1972.743	79.625	35.858108	-89.281261                                                                                                             
TN	47028	State Senate District 28	8474809390	35273568	3272.142	13.619	35.376331	-87.425179                                                                                                              
TN	47029	State Senate District 29	735906541	49961584	284.135	19.29	35.198053	-90.043423                                                                                                                 
TN	47030	State Senate District 30	205756515	3169517	79.443	1.224	35.194059	-89.949506                                                                                                                   
TN	47031	State Senate District 31	261719287	812528	101.05	0.314	35.137077	-89.793142                                                                                                                    
TN	47032	State Senate District 32	1739211423	40051852	671.513	15.464	35.4177	-89.746425                                                                                                                 
TN	47033	State Senate District 33	222317221	191679	85.837	0.074	35.047404	-89.886065                                                                                                                    
TX	48001	State Senate District 1	26807957584	814470092	10350.611	314.469	32.890016	-94.826929                                                                                                           
TX	48002	State Senate District 2	12710805430	530220518	4907.67	204.719	33.002903	-95.988176                                                                                                             
TX	48003	State Senate District 3	40390474403	1736645120	15594.85	670.522	31.128458	-94.734595                                                                                                           
TX	48004	State Senate District 4	6314422713	1973946396	2438.012	762.145	29.858783	-94.719312                                                                                                            
TX	48005	State Senate District 5	21937057606	321517131	8469.946	124.138	31.01106	-96.42034                                                                                                              
TX	48006	State Senate District 6	680567589	60005525	262.769	23.168	29.773671	-95.227475                                                                                                                 
TX	48007	State Senate District 7	922656230	9103080	356.24	3.515	29.977211	-95.600576                                                                                                                    
TX	48008	State Senate District 8	797172421	14930328	307.79	5.765	33.094695	-96.691799                                                                                                                   
TX	48009	State Senate District 9	696318378	5678299	268.85	2.192	32.828904	-97.145952                                                                                                                    
TX	48010	State Senate District 10	1037344441	28303873	400.521	10.928	32.674815	-97.303217                                                                                                               
TX	48011	State Senate District 11	2982110311	1056275541	1151.399	407.83	29.341053	-95.172453                                                                                                            
TX	48012	State Senate District 12	1807906892	180563223	698.037	69.716	33.035992	-97.201561                                                                                                              
TX	48013	State Senate District 13	543016122	5326545	209.66	2.057	29.667483	-95.43069                                                                                                                    
TX	48014	State Senate District 14	3956691070	69827968	1527.687	26.961	30.220439	-97.490553                                                                                                              
TX	48015	State Senate District 15	828664115	36334731	319.949	14.029	29.866759	-95.572484                                                                                                                
TX	48016	State Senate District 16	623976961	20598823	240.919	7.953	32.908973	-96.812328                                                                                                                 
TX	48017	State Senate District 17	2901622548	328651703	1120.323	126.893	29.231184	-95.585089                                                                                                            
TX	48018	State Senate District 18	38493091907	4614220974	14862.267	1781.561	29.236207	-96.718383                                                                                                        
TX	48019	State Senate District 19	91646387856	428886032	35384.87	165.594	29.917707	-101.472088                                                                                                          
TX	48020	State Senate District 20	9722457838	180400519	3753.862	69.653	27.183976	-98.079237                                                                                                             
TX	48021	State Senate District 21	44358616856	461314191	17126.958	178.114	28.044256	-98.581093                                                                                                          
TX	48022	State Senate District 22	18264592340	528933954	7051.999	204.223	31.967149	-97.12919                                                                                                            
TX	48023	State Senate District 23	944964860	37551761	364.853	14.499	32.6694	-96.813752                                                                                                                  
TX	48024	State Senate District 24	38331924665	422625748	14800.039	163.177	31.105953	-98.636705                                                                                                          
TX	48025	State Senate District 25	6201915145	49659112	2394.573	19.173	29.872971	-98.363751                                                                                                              
TX	48026	State Senate District 26	477286896	2079596	184.282	0.803	29.470507	-98.546304                                                                                                                  
TX	48027	State Senate District 27	11022430514	3323621243	4255.784	1283.257	26.726931	-97.641037                                                                                                         
TX	48028	State Senate District 28	125489882709	649136757	48451.917	250.633	32.544475	-100.594394                                                                                                        
TX	48029	State Senate District 29	40185414290	10176566	15515.676	3.929	30.991557	-104.743911                                                                                                            
TX	48030	State Senate District 30	31077142845	751624757	11998.952	290.204	33.286999	-97.877478                                                                                                          
TX	48031	State Senate District 31	94498298002	353675154	36485.998	136.555	34.505745	-101.847887                                                                                                         
UT	49001	State Senate District 1	242906967	163117320	93.787	62.98	40.796087	-112.066061                                                                                                                 
UT	49002	State Senate District 2	319827137	381009	123.486	0.147	40.770117	-111.785024                                                                                                                   
UT	49003	State Senate District 3	54677449	0	21.111	0.	40.692272	-111.89538                                                                                                                              
UT	49004	State Senate District 4	58960639	0	22.765	0.	40.688513	-111.82179                                                                                                                              
UT	49005	State Senate District 5	36642151	0	14.148	0.	40.670336	-111.979947                                                                                                                             
UT	49006	State Senate District 6	52540873	0	20.286	0.	40.6201	-111.956322                                                                                                                               
UT	49007	State Senate District 7	746315100	360482715	288.154	139.183	40.072652	-111.747388                                                                                                              
UT	49008	State Senate District 8	284244336	425544	109.747	0.164	40.646372	-111.717712                                                                                                                   
UT	49009	State Senate District 9	180422817	200386	69.662	0.077	40.554156	-111.706258                                                                                                                    
UT	49010	State Senate District 10	126186929	228039	48.721	0.088	40.562228	-112.011274                                                                                                                   
UT	49011	State Senate District 11	158981402	51866	61.383	0.02	40.494819	-111.903123                                                                                                                     
UT	49012	State Senate District 12	589509253	541899	227.611	0.209	40.611637	-112.145553                                                                                                                  
UT	49013	State Senate District 13	1071500961	1240849	413.709	0.479	40.309821	-112.032606                                                                                                                
UT	49014	State Senate District 14	324732567	274918	125.38	0.106	40.471654	-111.68059                                                                                                                    
UT	49015	State Senate District 15	66878223	482244	25.822	0.186	40.306003	-111.720186                                                                                                                    
UT	49016	State Senate District 16	547665290	18975	211.455	0.007	40.338257	-111.53091                                                                                                                    
UT	49017	State Senate District 17	33769814242	3441418064	13038.599	1328.739	40.929511	-113.065331                                                                                                       
UT	49018	State Senate District 18	563175339	395307	217.443	0.153	41.101633	-111.757495                                                                                                                  
UT	49019	State Senate District 19	3257015114	25339721	1257.541	9.784	41.112882	-111.53412                                                                                                               
UT	49020	State Senate District 20	450826699	206952730	174.065	79.905	41.214578	-112.199447                                                                                                              
UT	49021	State Senate District 21	290774360	817718526	112.269	315.723	40.958102	-112.213404                                                                                                             
UT	49022	State Senate District 22	243308780	49872505	93.942	19.256	41.014115	-111.912471                                                                                                                
UT	49023	State Senate District 23	189232057	1597470	73.063	0.617	40.876568	-111.864776                                                                                                                  
UT	49024	State Senate District 24	68298789683	1118641356	26370.311	431.91	38.558512	-112.108703                                                                                                         
UT	49025	State Senate District 25	4511098293	167468704	1741.745	64.66	41.706365	-111.449358                                                                                                             
UT	49026	State Senate District 26	27938312517	250670219	10787.043	96.784	40.339302	-110.105731                                                                                                          
UT	49027	State Senate District 27	47536211270	367198827	18353.835	141.776	38.528594	-110.062147                                                                                                         
UT	49028	State Senate District 28	17350628190	17772543	6699.115	6.862	37.946437	-113.27031                                                                                                              
UT	49029	State Senate District 29	3625043042	6332658	1399.637	2.445	37.300571	-113.722834                                                                                                               
VT	50ADD	Addison State Senate District	2095895916	107571242	809.23	41.533	44.041125	-73.12979                                                                                                           
VT	50BEN	Bennington State Senate District	1851035266	12159280	714.689	4.695	43.035325	-73.11146                                                                                                         
VT	50CAL	Caledonia State Senate District	2261135257	28676045	873.029	11.072	44.372223	-72.133748                                                                                                        
VT	50CGI	Grand-Isle-Chittenden State Senate District	230502252	298952010	88.997	115.426	44.725714	-73.271549                                                                                            
VT	50CHI	Chittenden State Senate District	1184551056	156356129	457.358	60.369	44.463329	-73.06941                                                                                                       
VT	50E-O	Essex-Orleans State Senate District	3873587498	101951157	1495.601	39.364	44.778446	-72.05383                                                                                                   
VT	50FRA	Franklin State Senate District	1459762302	200267025	563.617	77.324	44.861597	-72.981095                                                                                                        
VT	50LAM	Lamoille State Senate District	1088006415	11772152	420.082	4.545	44.601234	-72.670661                                                                                                          
VT	50ORA	Orange State Senate District	1199211723	5720968	463.018	2.209	43.978392	-72.468596                                                                                                             
VT	50RUT	Rutland State Senate District	2281026372	37563853	880.709	14.503	43.58885	-73.052716                                                                                                           
VT	50WAS	Washington State Senate District	1779428779	21177320	687.041	8.177	44.274988	-72.609514                                                                                                        
VT	50WDM	Windham State Senate District	1839995614	26381934	710.426	10.186	42.987266	-72.684706                                                                                                          
VT	50WSR	Windsor State Senate District	2730037494	21867535	1054.073	8.443	43.572685	-72.598821                                                                                                          
VA	51001	State Senate District 1	307154307	162137299	118.593	62.602	37.14348	-76.565238                                                                                                                 
VA	51002	State Senate District 2	216534593	164918535	83.604	63.675	37.039334	-76.358661                                                                                                                 
VA	51003	State Senate District 3	3355530755	1045338942	1295.578	403.608	37.439832	-76.750573                                                                                                            
VA	51004	State Senate District 4	5342854992	940385025	2062.888	363.085	37.889418	-76.937857                                                                                                             
VA	51005	State Senate District 5	162618531	14633493	62.787	5.65	36.810498	-76.274465                                                                                                                    
VA	51006	State Senate District 6	2016238973	4336724363	778.474	1674.419	37.546681	-75.878663                                                                                                            
VA	51007	State Senate District 7	132379103	35400439	51.112	13.668	36.862416	-76.14923                                                                                                                   
VA	51008	State Senate District 8	327772178	497712612	126.554	192.168	36.787675	-75.974912                                                                                                               
VA	51009	State Senate District 9	982281420	80321063	379.261	31.012	37.445081	-77.216034                                                                                                                 
VA	51010	State Senate District 10	892237357	14318859	344.495	5.529	37.537241	-77.838561                                                                                                                 
VA	51011	State Senate District 11	1689734019	22984142	652.41	8.874	37.348436	-77.812327                                                                                                                 
VA	51012	State Senate District 12	562927576	10075485	217.348	3.89	37.728072	-77.613406                                                                                                                  
VA	51013	State Senate District 13	1025087851	11428873	395.789	4.413	39.0812	-77.638898                                                                                                                  
VA	51014	State Senate District 14	2217612425	101424103	856.225	39.16	36.883016	-77.079974                                                                                                               
VA	51015	State Senate District 15	10972134310	240853169	4236.365	92.994	36.9095	-78.43171                                                                                                               
VA	51016	State Senate District 16	580555956	32495791	224.154	12.547	37.274514	-77.40229                                                                                                                 
VA	51017	State Senate District 17	2720565089	47732556	1050.416	18.43	38.155034	-77.981986                                                                                                               
VA	51018	State Senate District 18	5219957736	120441384	2015.437	46.503	36.829883	-77.171895                                                                                                             
VA	51019	State Senate District 19	4684161773	94346110	1808.565	36.427	37.007754	-80.270046                                                                                                              
VA	51020	State Senate District 20	5550034113	34045083	2142.88	13.145	36.735252	-79.822658                                                                                                               
VA	51021	State Senate District 21	1654054837	15357710	638.634	5.93	37.287256	-80.535857                                                                                                                 
VA	51022	State Senate District 22	7143076795	92433837	2757.957	35.689	37.557509	-78.517237                                                                                                              
VA	51023	State Senate District 23	4638015200	38255963	1790.748	14.771	37.426197	-79.69213                                                                                                               
VA	51024	State Senate District 24	5224376246	27777585	2017.143	10.725	38.283517	-78.70305                                                                                                               
VA	51025	State Senate District 25	8086856917	55190109	3122.353	21.309	37.962277	-79.329694                                                                                                              
VA	51026	State Senate District 26	4846838882	33207179	1871.375	12.821	38.718104	-78.570121                                                                                                              
VA	51027	State Senate District 27	3781184823	26495275	1459.924	10.23	38.923018	-77.946976                                                                                                               
VA	51028	State Senate District 28	1599432645	58976536	617.544	22.771	38.392259	-77.349722                                                                                                               
VA	51029	State Senate District 29	181294798	2473697	69.998	0.955	38.710908	-77.440616                                                                                                                   
VA	51030	State Senate District 30	95860184	10048043	37.012	3.88	38.775528	-77.0866                                                                                                                      
VA	51031	State Senate District 31	188962049	1516507	72.959	0.586	38.970024	-77.243572                                                                                                                   
VA	51032	State Senate District 32	150409324	1353988	58.073	0.523	38.919707	-77.293513                                                                                                                   
VA	51033	State Senate District 33	226963378	2263735	87.631	0.874	39.007228	-77.46159                                                                                                                    
VA	51034	State Senate District 34	135471303	1010524	52.306	0.39	38.858197	-77.312887                                                                                                                    
VA	51035	State Senate District 35	83647669	1135453	32.297	0.438	38.800444	-77.249095                                                                                                                    
VA	51036	State Senate District 36	365117363	45368675	140.973	17.517	38.592184	-77.265305                                                                                                                
VA	51037	State Senate District 37	159446268	2753333	61.563	1.063	38.828046	-77.364105                                                                                                                   
VA	51038	State Senate District 38	7532681772	54769194	2908.385	21.147	37.093664	-81.766082                                                                                                              
VA	51039	State Senate District 39	253260905	8996081	97.785	3.473	38.746111	-77.302327                                                                                                                   
VA	51040	State Senate District 40	6952392695	41431024	2684.334	15.997	36.747632	-82.071727                                                                                                              
WA	53001	State Senate District 1	175506424	6070968	67.763	2.344	47.795693	-122.163006                                                                                                                   
WA	53002	State Senate District 2	2299151980	35141027	887.708	13.568	46.911351	-122.143413                                                                                                               
WA	53003	State Senate District 3	81926972	1377785	31.632	0.532	47.677733	-117.398934                                                                                                                    
WA	53004	State Senate District 4	821554206	9483152	317.204	3.661	47.782781	-117.189841                                                                                                                  
WA	53005	State Senate District 5	1994416579	40466613	770.049	15.624	47.514358	-121.779634                                                                                                               
WA	53006	State Senate District 6	952805896	9830537	367.88	3.796	47.590682	-117.553245                                                                                                                   
WA	53007	State Senate District 7	21832023634	424246568	8429.392	163.803	48.520553	-118.266294                                                                                                           
WA	53008	State Senate District 8	1216630344	41755593	469.744	16.122	46.469666	-119.461724                                                                                                               
WA	53009	State Senate District 9	18896632983	156973869	7296.031	60.608	46.798281	-117.996863                                                                                                            
WA	53010	State Senate District 10	1523899109	1001506151	588.381	386.684	48.246307	-122.452317                                                                                                           
WA	53011	State Senate District 11	120467559	3017222	46.513	1.165	47.565862	-122.342733                                                                                                                  
WA	53012	State Senate District 12	22061257944	462438546	8517.9	178.549	48.036126	-120.040908                                                                                                            
WA	53013	State Senate District 13	17818511606	338993525	6879.766	130.886	47.276937	-119.54332                                                                                                           
WA	53014	State Senate District 14	16831462493	181072609	6498.664	69.913	46.172504	-121.186735                                                                                                           
WA	53015	State Senate District 15	3489016342	17876970	1347.117	6.902	46.384245	-120.175497                                                                                                              
WA	53016	State Senate District 16	8778748118	205721288	3389.494	79.429	46.224092	-118.710258                                                                                                            
WA	53017	State Senate District 17	180515011	656166	69.697	0.253	45.700871	-122.555324                                                                                                                   
WA	53018	State Senate District 18	915513373	36336988	353.482	14.03	45.788953	-122.46723                                                                                                                 
WA	53019	State Senate District 19	5724934349	1033537790	2210.41	399.051	46.539639	-123.544319                                                                                                           
WA	53020	State Senate District 20	8709616624	158334144	3362.802	61.133	46.478197	-122.408342                                                                                                            
WA	53021	State Senate District 21	86949701	55423550	33.571	21.399	47.867766	-122.323846                                                                                                                 
WA	53022	State Senate District 22	267059703	79233510	103.112	30.592	47.076726	-122.861427                                                                                                               
WA	53023	State Senate District 23	429268793	315282676	165.742	121.731	47.742587	-122.575308                                                                                                             
WA	53024	State Senate District 24	12873830192	4056354516	4970.614	1566.167	47.823618	-123.813481                                                                                                        
WA	53025	State Senate District 25	173312333	1175004	66.916	0.454	47.166126	-122.323966                                                                                                                  
WA	53026	State Senate District 26	474169827	236427075	183.078	91.285	47.378768	-122.661737                                                                                                              
WA	53027	State Senate District 27	95920816	43353634	37.035	16.739	47.273356	-122.458097                                                                                                                 
WA	53028	State Senate District 28	414679135	98073389	160.109	37.866	47.10835	-122.585645                                                                                                                
WA	53029	State Senate District 29	100961746	1499464	38.982	0.579	47.148738	-122.446322                                                                                                                  
WA	53030	State Senate District 30	103059635	21202030	39.792	8.186	47.306729	-122.322114                                                                                                                 
WA	53031	State Senate District 31	2400411764	20128484	926.804	7.772	47.146854	-121.769709                                                                                                               
WA	53032	State Senate District 32	77032137	34016160	29.742	13.134	47.775958	-122.354772                                                                                                                 
WA	53033	State Senate District 33	118294877	25944585	45.674	10.017	47.41369	-122.293878                                                                                                                 
WA	53034	State Senate District 34	157353919	183008055	60.755	70.66	47.466902	-122.436332                                                                                                                
WA	53035	State Senate District 35	3450452320	331384266	1332.227	127.948	47.310182	-123.107767                                                                                                           
