USPS	GEOID	NAME	LOGRADE	HIGRADE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                        
NH	3300017	Exeter Regional Cooperative School District	06	12	208660283	2877950	80.564	1.111	42.97878	-70.97968                                                                                          
NH	3300049	Prospect Mountain High School Joint Maintenance Agreement District	09	12	276491992	55328720	106.754	21.363	43.442325	-71.257365                                                              
NH	3302670	Dresden School District	06	12	126982169	2868356	49.028	1.107	43.721023	-72.185207                                                                                                            
NH	3303850	Hollis-Brookline Cooperative School District	07	12	133551308	2403030	51.564	0.928	42.742511	-71.616805                                                                                       
NH	3305830	Profile School District	07	12	529128955	2230919	204.298	0.861	44.177045	-71.618733                                                                                                           
NH	3306260	Souhegan Cooperative School District	09	12	131400048	1526211	50.734	0.589	42.883981	-71.633172                                                                                               
NH	3307230	Winnacunnet Cooperative School District	09	12	124309773	8732130	47.996	3.371	42.937548	-70.85099                                                                                             
NH	3399965	Pemi-Baker Regional School District	09	12	660105596	23857186	254.868	9.211	43.832834	-71.696733                                                                                              
NJ	3401770	Black Horse Pike Regional School District	09	12	72494397	1337794	27.99	0.517	39.807254	-75.047828                                                                                            
NJ	3402800	Carlstadt-East Rutherford School District	09	12	19834357	1527011	7.658	0.59	40.820647	-74.072797                                                                                             
NJ	3402880	Sterling High School School District	09	12	10206622	0	3.941	0.	39.852217	-75.049797                                                                                                          
NJ	3402910	Central Regional School District	07	12	116666568	31653709	45.045	12.222	39.912906	-74.193095                                                                                                 
NJ	3403210	Clearview Regional School District	07	12	90480340	441716	34.935	0.171	39.744182	-75.190525                                                                                                   
NJ	3403620	Cumberland Regional School District	09	12	404900823	14178999	156.333	5.475	39.429428	-75.268762                                                                                              
NJ	3403750	Delaware Valley Regional School District	09	12	228743831	3926964	88.318	1.516	40.551027	-75.053211                                                                                           
NJ	3404380	Eastern Camden County Regional School District	09	12	44591380	582820	17.217	0.225	39.832737	-74.952454                                                                                       
